id,nome,preco,quantidade
25457,MS07481 KOMBI KIT ESTABILIZADOR,27.00,0
25458,MS07500 MERIVA/MONTANA/VECTRA KIT ESTAB,62.00,0
25459,MS07523 UNO/PREMIO 21MM KIT ESTAB,15.00,0
25460,MS07530 PALIO 1.0 KIT ESTAB,15.00,0
25461,MS07540 PALIO WEEK 23MM,19.00,0
25462,MS07541 PALIO WEEK 21MM KIT ESTAB,18.00,0
25463,MS07567 KA TDS KIT ESTAB,18.00,0
25464,MS07589 CORSA 17MM KIT ESTAB,8.00,0
25465,CORSA/MON,15.00,0
25466,MS30044 CORSA 03 BANDEJA POS,0.00,0
25467,MS30127 MERIVA/MONTANA BANDEJA,18.00,0
25468,MS30253 FOX/POLO BANDEJA POS,29.00,0
25469,MS30455 GOL/VOY/GOLF 13MM BANDEJA,21.00,0
25470,MS30947 BORA/JETTA BANDEJA,24.00,0
25471,MS05845 UNO BRAÇO OSCI,22.50,0
25472,MS05852 UNO TENSOR,11.00,0
25473,MS05947 PALIO FIRE02 KI ESTAB,5.00,0
25474,MS05980 PALIO/UNO/ARGO BANDEJA,15.00,0
25475,MS05997 PALIO/STRADA KIT ESTAB,15.00,0
25476,MS07257 ECOSPORT KIT ESTAB,18.00,0
25477,MS07471 GOL/PAR/SAV KIT ESTAB,39.00,0
25478,MS07473 GOL/PAR/SAV KIT ESTAB,12.00,0
25479,MS04100 GOL/PAR/SAV BANDEJA,8.00,0
25480,MS04139 KA/FIESTA BANDEJA,8.00,0
25481,MS04281 DOBLO KIT ESTAB,27.00,0
25482,MS04283 DOBLO 24MM KIT ESTAB,18.00,0
25483,MS04284 DOBLO 24MM KIT ESTAB,48.00,0
25484,MS04288 UNO WAY KIT ESTAB,48.00,0
25485,MS04289 UNO WAY,18.00,0
25486,MS04293 CORSA 05 KIT ESTAB,18.00,0
25487,MS04504 AGILE KIT ESTAB,18.00,0
25488,MS04700 CORSA BANDEJA,24.00,0
25489,MS04804 CITY/FIT KIT ESTAB,14.00,0
25490,MS04842 SPIN/ONIX/PRISMA KIT ESTAB,24.00,0
25491,MS04843 ONIX/SPIN/PRISMA KIT ESTAB,42.00,0
25492,MS05017 ONIX/SPIN BANDEJA,42.00,0
25493,MS05026 CRUZE BANDEJA,35.00,0
25494,MS05165 ECOSPORT BANDEJA,35.00,0
25495,MS05199 ONIX/SONIC BANDEJA,27.00,0
25496,MS05599 CITY/FIT BANDEJA,35.00,0
25497,MS05619 HB20/PICANTO BANDEJO,25.50,0
25498,MS05624AX HB20/PICANTO AXIOS BANDEJA,18.00,0
25499,FISTA/KA14/ECO BANDEJA,65.00,0
25500,MS06015 PALIO FIRE TDS,0.00,0
25501,MS06016 PALIO/SIENA FIRE,48.00,0
25502,MS06017 PALIO WEEK FIRE 04,60.00,0
25503,MS06020 PALIO/WEEK/STRADA 96/04,75.00,0
25504,MS06023SA PALIO/STRADA 96,53.00,0
25505,MS06034 PALIO/STRADA 99,111.00,0
25506,MS06035 PALIO/WEEK/SIENA,42.00,0
25507,MS03807 GOL/PAR/SAV,53.00,0
25508,MS07084 GOL ..94,33.00,0
25509,MS07096 GOL 95...,18.00,0
25510,MS07174 CORSA,20.00,0
25511,MS08329 COBALT,15.00,0
25512,MS08331 ONIX,47.00,0
25513,BAH6361 GM,48.00,0
25514,BAH3113 VW MENOR,75.00,0
25515,BAH0031 FIAT,75.00,0
25516,ALR0036 VW/GM,75.00,0
25517,CORSA CORTIÇA,78.00,0
25518,FIRE 8V ORI,18.00,0
25519,SB75924 GOL AT 16V,28.00,0
25520,VW AP ORIG,35.00,0
25521,AT 8V ORIG,35.00,0
25522,SB75022 KA/FIESTA/ECOSPORT ZETEC,40.00,0
25523,618302033 SANDERO/MARCH 3CC,35.00,0
25524,HF549B LOGAN/SANDERO,0.00,0
25525,ECOSPORT 03/12 DIANT,152.50,0
25526,MS07270NA ECOSPORT,730.00,0
25527,MS06154AX LIVINA/VERSA/TIDA,40.00,0
25528,AGILE/MONTANA 11...,62.00,0
25529,WOE313 CRUZE,50.00,0
25530,ADITIVO 5 LTRS RADIADOR,38.00,0
25531,MS11823 TERMINAL SAPAO BATERIA,30.00,0
25532,MS10565 CORSA/CELTA/MERIVA,15.00,0
25533,AGUA DESMINERALIZADA 5 LITROS,30.00,0
25534,MS10628 DOBLO/UNO/PALIO/SIENA,18.00,0
25535,MS12502 PALIO RE P/ BAIXO,0.00,0
25536,MS12503 PALIO RE P/ BAIXO,0.00,0
25537,MS12500 PALIO RE P/CIMA,42.00,0
25538,MS12501 PALIO RE P/ CIMA,0.00,0
25539,MS10590 PUNTO 1.4 1.8,44.00,0
25540,MS10157 UNO 89/91,0.00,0
25541,MS10491 UNO 92...,0.00,0
25542,MS10627 FIESTA/KA/ECOSPORT,0.00,0
25543,MS10481 CELTA/CORSA/VECTRA,0.00,0
25544,MS10553 CORSA/CELTA/ZAFIRA,0.00,0
25545,MS10159 CORSA 01/ LIAME,0.00,0
25546,MS12807 CORSA 02../MERIVA/MONTANA,15.00,0
25547,MS10495 CORSA/ASTRA/VECTRA,0.00,0
25548,MS10490 MONZA/KADETT,0.00,0
25549,MS10494 VECTRA/ASTRA/CORSA/CELTA,0.00,0
25550,MS12803 GOL/VOY/FOX,0.00,0
25551,MS10156 CORSA/VECTRA,0.00,0
25552,9MM LONADA,15.00,0
25553,SB16101 MONZA/KADETT,8.00,0
25554,5PK1250,55.00,0
25556,CL6490,31.50,0
25557,F000KE0P45,50.00,0
25558,STVW084,88.00,0
25559,BI0012MM CORSA/S10 MPFI,162.00,0
25560,UNO VIVACE,382.00,0
25561,SENSOR OLEO,70.00,0
25564,CLASSIC TRAS,18.00,0
25565,PALIO/UNO FIRE 1.0 8V,15.00,0
25568,U5316 PICANTO/HB20,165.00,0
25569,ETE7743,178.00,0
25570,MS7166 KADETT,12.00,0
25571,MS7166AX KADETT,88.00,0
25572,AJE3199 VW/FORD AP,200.00,0
25574,AJE12543 GOL COTOVELO,18.00,0
25575,ECO1268 CLIO/SANDERO,15.00,0
25576,MT0127 SANDERO LE,46.00,0
25577,MT0126 SANDERO LD,72.00,0
25578,SANDERO/LOGAN,72.00,0
25579,SANDERO/TIDA,70.00,0
25580,SYL2344 KWID 17...,0.00,0
25581,SCT54 UNO/PALIO/STRADA MPI 96>,78.00,0
25582,MS12331A LOGAN/SANDERO MEC EUROPEU,80.00,0
25583,MS30268 FOX/POLO/GOL,42.00,0
25584,MS30266 GOL/FOX/POLO,182.00,0
25585,MS30263 GOL/FOX/POLO,195.00,0
25586,KL582,278.00,0
25587,10W40 PETRONAS,25.00,0
25588,PF011 GM/VW,43.00,0
25589,MS30266SA FOX/POLO/GOL,6.00,0
25590,MS30263SA POLO/FOX/GOL,310.00,0
25591,MS30268SA FOX/POLO/GOL,300.00,0
25592,MS30254 FOX/POLO-BANDEJA ANT,210.00,0
25593,MS07539SA FOX/GOL/POLO-KIT ESTAB,20.00,0
25594,MS07706 POLO/FOX,30.00,0
25595,MS30254AX FOX/POLO BANDEJA ANT,35.00,0
25598,MS30253AX FOX/POLO BANDEJA POS,77.00,0
25599,FAP2219 FOX/GOL/GOLF,48.00,0
25600,FAP3286 COBALT/C4,25.00,0
25601,FAP3261 CRUZE,30.00,0
25602,FAP2833 LINEA/PUNTO,54.00,0
25603,JFA04282 FIT 1.5,42.00,0
25604,JFA04283 CITY/FIT,32.00,0
25605,FAP3233 MONTANA/ONIX/TRACKER,62.00,0
25606,FAP3269 COBALT/SONIC/SPIN,40.00,0
25609,FAP4873 C3/C4/2008,54.00,0
25610,FAP4877 CLIO,32.00,0
25611,FAP3287 FOX/BORA/GOL,32.00,0
25612,FAP4056 ECOSPORT DURATEC,32.00,0
25613,FAP7019 ECOSPORT TITANIUM,38.00,0
25614,FAP9008 ECOSPORT,35.00,0
25615,FAP2827 AGILE/CORSA,40.00,0
25616,FAP9286 ECOSPORT SIGMAN,20.00,0
25617,FCI1630 C3/AIRCROSS,40.00,0
25618,FCI0363 MONZA/BLAZER,25.00,0
25619,FCI1101A FIAT/FORD/GM/VW,27.00,0
25620,FCI1620 FOX/CROSSFOX,25.00,0
25621,FCI1640 GOL MI/CFI,25.00,0
25622,620323633 MONTANA/ONIX,25.00,0
25623,MS15193 AGILE/MONTANA,565.00,0
25625,MTE4092 VW,65.00,0
25626,AKX3536 AGILE/CELTA/CORSA,102.00,0
25627,FCI1600 FIASA,20.00,0
25628,MS04521 GOL 08... LE-KIT ESTABI,32.00,0
25629,MS04522 GOL 08... LD-KIT ESTABI,20.00,0
25630,MS07106 GOL 08../GOLF,20.00,0
25631,MT1088 FOX/GOL/VOYAGE LD,50.00,0
25632,MT1089 FOX/GOL/VOYAGE,55.00,0
25633,MS07930NA GOL 08... LD,55.00,0
25634,MS07931NA GOL 08... LE,174.00,0
25635,MS07930 GOL 08...,174.00,0
25636,MS07931 GOL 08...,0.00,0
25637,MS07925 GOL/PAR/SAV...92,0.00,0
25638,MS07928 GOL/PAR/SAV 96/08,0.00,0
25639,MP1056 GOL/FOX,93.00,0
25640,MP1057 FOX/GOL,58.00,0
25641,MS07106SA GOL/VOYAGE/GOLF,58.00,0
25642,MS04095TRW GOL/VOYAGE/FOX,84.00,0
25643,GOL/VOYAGE 08... VIEMAR,48.50,0
25644,GOL/VOYAGE VIEMAR,57.00,0
25645,GOL/VOYAGE DRIVEWAY,80.00,0
25646,MS10556 GOL MI 8V,86.00,0
25647,SILKR7C8DE,38.00,0
25648,VW409B GOL/FOX/POLO,402.00,0
25651,GM772 CELTA/CORSA,145.00,0
25652,SB75663 KA/FIESTA/ECOSPORT SIGMAN 11/15,99.00,0
25653,MS04282 DOBLO/IDEA 23MM-KIT ESTABI,35.00,0
25655,MTE7321 FIESTA,18.00,0
25656,WOE803 COROLLA,141.00,0
25657,WE201 VW/GM,18.00,0
25658,141503PK FIASA,21.00,0
25659,UB775 FIAT ETORQ,45.00,0
25660,***********,219.00,0
25661,MS04109 SANTANA,0.00,0
25662,20W50 ACDELCO,25.50,0
25663,M35260 CORSA 2 SAIDA,28.00,0
25664,MS07261AX UNO 10... COM ROLAMENTO,73.00,0
25665,MS04201SA CRUZE-BARRA ESTABI,211.00,0
25666,MS055422SA KWID,38.00,0
25667,OZA601H8 HONDA 09/14 NGK,130.00,0
25668,COL60180 EA111,365.00,0
25669,***********,192.00,0
25670,ECO1243 GOL G5 G6,0.00,0
25671,SYL1243 ECOSPORT 03/09,70.00,0
25672,SK20055 CORSA/CELTA,85.00,0
25673,SCT06 PALIO 1.3 8V FIRE,102.00,0
25674,SCFIA110 PALIO/UNO 1.0 1.3 8V FIRE,90.00,0
25675,AKX35323 ARGO/CRONOS,90.00,0
25676,**********,20.00,0
25677,AKX35723 ONIX/PRISMA/CRUZE,0.00,0
25678,MA11B2 ONIX/COBALT/SPIN,22.00,0
25679,U2079 PALIO 1.0 1.3 FIRE,220.00,0
25680,MS04747 CELTA/CORSA,199.00,0
25681,MS04050 ESCORT/VERONA/LOGUS,25.00,0
25682,MS04826 ASTRA 96,36.00,0
25683,MS06380 ESCORT/APOLLO,77.00,0
25684,MS04061SA GOLF/PASSAT,21.00,0
25685,MS30406D 206 99/10,108.00,0
25686,MS05371 ESCORT ZETEC,108.00,0
25687,MS05415 ESCORT ZETEC SW,40.00,0
25688,MS04862 OMEGA,48.00,0
25689,MS05942 TEMPRA,48.00,0
25690,MS06067 TIPO LE,82.00,0
25691,MS03902M GOL/PAR/SAV 98..,157.00,0
25692,MS03902 GOL/PAR/SAV 96...,38.00,0
25693,XS10001 CORSA/CELTA/AGILE,50.00,0
25694,XS10056 PALIO/UNO FIRE,95.00,0
25695,XS10554 FOX/GOL/GOLF,60.00,0
25696,CORSA/CLASSIC,80.00,0
25697,DS20013 CORSA TDS,0.00,0
25698,CB49 GM CORSA,180.00,0
25699,HF24 CORSA,48.00,0
25702,VKBA4529A CORSA/CELTA,152.00,0
25703,07539BRAGEP,72.00,0
25704,SYL1104 ZAFIRA ARO 15'',42.00,0
25705,DS1249 ASTRA/206/C3,83.00,0
25706,DS1203,36.00,0
25707,DS1204,15.00,0
25708,ETE7663,0.00,0
25709,ETE7890,19.50,0
25710,----------,15.00,0
25711,----*----,0.00,0
25712,ETE7746,0.00,0
25713,ETE5111,12.00,0
25714,ETE7734,16.50,0
25715,"ETE7731
ETE7731
ETE7731",15.00,0
25716,ETE7899,,
ETE7731,MTE4067,,
"ETE7731 - CHICOTE - 25716""",MANGUEIRA LEITOSA,0,
25717,U2007,36.00,0
25718,MTE40035,32.00,0
25719,MA3228,8.00,0
25720,SYL1234 SANTANA/VERSALLES,257.00,0
25721,SYL2240 ECOSPORT SIGMAN/FOCUS 09...,310.50,0
25722,PVI0903 C3/208,188.00,0
25723,MS15376 FIT 09/13 / CITY,34.00,0
25724,MS15033 CELTA/CORSA,124.00,0
25725,MS15152 IDEA ADV/STRADA LOCKER,68.00,0
25726,MS15261DV ONIX 17/19,68.00,0
25727,MS15194 COROLLA 08/18,80.00,0
25728,MS15243 CORSA/CELTA,82.50,0
25729,MS30490 LOGAN/SANDERO,68.00,0
25730,MS30491 LOGAN/SANDERO,80.00,0
25731,MS15153 IDEA ADV/STRADA LOCKER,60.00,0
25732,MS15261EPF ONIX 17/19,64.00,0
25733,MS07928NA GOL 93,64.00,0
25734,ESB001,82.50,0
25735,MS04704GM CORSA,68.00,0
25736,MS04705GM CORSA,99.00,0
25737,MS03236 PALIO INF,68.00,0
25738,MS03123 PALIO INF,80.00,0
25739,MANGUEIRA RETORNO,80.00,0
25742,MS03235 FIRE SUP,92.00,0
25743,MS03375 PALIO TBI,30.00,0
25744,MS05728 FIRE TBI,72.00,0
25745,MS03389 FIESTA INF,38.00,0
25746,MS03500 ZETEC SUP,32.00,0
25747,MS03195 ZETEC FLEX SUP,25.00,0
25748,MS03425 KA INF,25.00,0
25749,MS02768 MONZA/KADETT SUP,40.00,0
25750,MS02830 CELTA INF,53.00,0
25751,MS05772 CELTA/PRISMA INF,56.00,0
25752,MS05773 CELTA/PRISMA SUP,28.00,0
25753,MS05763 CELTA/PRISMA TBI,42.00,0
25754,MS04311 CORSA/MONTANA INF,70.00,0
25755,MS02840 CORSA SUP,27.00,0
25756,MS03429 CORSA/CELTA TBI,53.00,0
25757,MS05767 CORSA/CELTA TBI,48.00,0
25758,MS02593 GOL/PARATI SUP,30.00,0
25759,MS02672 AT 98 SUP,15.00,0
25760,MS06449 GOL G5 SUP,15.00,0
25761,MS02675 GOL OLEO,29.00,0
25762,MS05507 UNO 10...,33.00,0
25763,MS05508 UNO 10...,45.00,0
25764,MS05509 UNO 10... RAQUETE,23.00,0
25765,MS05411 KA/FIESTA,134.00,0
25766,MS05501 ECOSPORT/FIESTA,125.00,0
25767,MS05504 ECOSPORT/FIESTA RAQUETE,96.00,0
25768,MS05170 ONIX,120.00,0
25769,MS05175 ONIX,141.00,0
25770,MS30267 GOL/FOX,135.00,0
25771,MS30264 GOL/FOX,163.00,0
25772,MS30243 SANDERO/TIDA RAQUETE,194.00,0
25773,MS30269 SANDERO BANDEJA,115.00,0
25774,MS05022 DUSTER BANDEJA,75.00,0
25775,MS30225 SANDERO,81.00,0
25776,MS06098 COROLLA 02...,23.00,0
25777,MS06170 COROLLA 10/19,22.00,0
25778,MS10330 GOL 5M,15.00,0
25779,ONIX AUTOM,38.00,0
25780,MS05176 ONIX AUTOMATICO,42.00,0
25781,MS05173 ONIX AUTOMATICO RAQUETE,23.00,0
25782,ML6983STD,178.00,0
25783,CORSA CAMBIO,208.00,0
25784,JFO0210/1,198.00,0
25787,SYL2343 LOGAN/SANDERO,182.00,0
25788,PF021 FIAT,15.00,0
25789,C2168 CELTA,25.00,0
25790,MS30043 CORSA/MERIVA BANDEJA,87.00,0
25791,MS30043R CORSA/MERIVA BANDEJA,6.00,0
25792,MS12177A DOBLO HID,206.00,0
25793,MS12237A DOBLO MEC,92.00,0
25794,MS12238A DOBLO 02 HID,62.00,0
25795,MS12207A DOBLO ADV 04,64.00,0
25796,MS10255 PALIO HID MACHO,87.00,0
25797,MS10254 PALIO MEC MACHO,79.00,0
25798,MS12016A PALIO 01...MEC MACHO,65.00,0
25799,MS12318A PALIO 10... KOYO,42.00,0
25800,MS12251A PALIO/UNO 10...,52.00,0
25801,MS12244A PUNTO,53.00,0
25802,MS10252 UNO FEMEA,72.00,0
25803,MS10251 UNO FEMEA,63.00,0
25804,MS12345 UNO10...,60.00,0
25805,MS10269 COURIER/FIESTA,50.00,0
25806,MS12334A ECOSPORT 12...,55.00,0
25807,MS12246A ECOSPORT 4X4,70.00,0
25808,MS10265 ESCORT/LOGUS HID,59.00,0
25809,MS12240A FIESTA HID,74.00,0
25810,MS12179A FIESTA 02...,60.00,0
25811,MS12178A FIESTA HID,62.00,0
25812,MS12303A FIESTA 11...,65.00,0
25813,MS12254A KA 99/07 MEC,62.00,0
25814,MS12249A AGILE,56.00,0
25815,MS10279 ASTRA/ZAFIRA,68.00,0
25816,MS12315A ONIX,58.00,0
25819,MS12215A CORSA/MONTANA,68.00,0
25820,MS12174A CORSA/MONTANA,64.00,0
25821,MS12175A CORSA/MONTANA MEC,73.00,0
25822,MS12026A CORSA/CELTA,70.00,0
25823,MS10276 CORSA/CELTA,60.00,0
25824,MS10275 CORSA MACHO,64.00,0
25825,MS10274 CORSA FEMEA,57.00,0
25826,MS12317A CRUZE 11...,58.00,0
25827,MS12332A MONTANA 11...,40.00,0
25828,MS12325A S10 12...,39.00,0
25829,MS10277 VECTRA DHB,87.00,0
25830,MS10278 VECTRA ZF,75.00,0
25831,MS30546AX FIT TDS,78.00,0
25832,HG31100 FIESTA DIANTEIRO,67.00,0
25833,FAP9299 SANDERO/DUSTER,45.00,0
25834,MS15354 GOL LD,53.00,0
25835,MS15353 GOL LE,249.00,0
25836,6183060000 SANDERO,68.00,0
25837,MS04206 GOL G5...KIT ESTABI,65.00,0
25838,MS15377 GOL/FOX LE,65.00,0
25839,MS15378 GOL/FOX LD,350.00,0
25840,JL46115 SOB CARTER EA111,20.00,0
25841,JL46415 CARTERZINHO EA111,87.00,0
25842,SCR16 SANDERO,87.00,0
25843,LED 1 POLO,39.00,0
25844,15W40 PETRONAS,35.00,0
25845,MS04521SA GOL 08... KIT ESTABI,143.00,0
25846,MS04522SA GOL 08.. KIT ESTABI,10.00,0
25847,RESPIRO TOYOTA,38.00,0
25848,MS12239A GOL/FOX MEC,30.00,0
25849,MS12250A GOL 09... HIDRA,30.00,0
25850,MS12182A GOL/POLO/FOX HIDRA,50.00,0
25851,MS12210A POLO CLASSIC HIDRA,70.00,0
25852,MS12349 UP,74.00,0
25853,MS12300A AIRCROSS 10...,58.00,0
25854,MS12200A C3 02..,108.00,0
25855,MS12327A C3/PICASSO 11...,68.00,0
25856,MS12346 C3/208,75.00,0
25857,MS12226A C4/307,71.00,0
25858,MS12211A CIVIC 01/06,75.00,0
25859,MS12214A CIVIC 06/11,74.00,0
25860,MS12063A CIVIC 12...,98.00,0
25861,MS12199A FIT LD,256.00,0
25862,MS12235A FIT LE,53.00,0
25863,MS12276A FIT/CITY,72.00,0
25864,MS12336 HB20 12...,65.00,0
25865,MS12275A I30 10/12,65.00,0
25866,MS12330A I30 13...,72.00,0
25867,MS12316A DUSTER 11...,80.00,0
25868,MS12236A SANDERO TRW,75.00,0
25869,MS12352 LOGAN/SANDERO 13...,80.00,0
25870,MS12193A COROLLA 02/08,80.00,0
25871,MS12288A COROLLA 08... ELETRICO,68.00,0
25872,MS12338 ETIOS 12...,72.00,0
25873,MS30313VI SENIC/MEGANE,75.00,0
25874,MS30216SA SENIC/CLIO PONTA,75.00,0
25875,MS30174SA SENIC BANDEJA,77.00,0
25876,FAP4049 VW GOL/SANTANA/PARATI,84.00,0
25877,6213044330 DOBLO 1.8,18.00,0
25878,DIVERSOS,32.00,0
25879,DISTRIBUIDOR,20.00,0
25880,U1092 GOL,879.00,0
25883,R677B,75.00,0
25884,GOL/PAR/SAV,5.00,0
25885,CORSA/MERIVA 1.8,143.00,0
25888,SYL288000 GOL,35.00,0
25889,FORD RANGER C/PIVO,25.00,0
25890,SYL2379 PICANTO 1.0,282.00,0
25891,AKX1962 COROLLA,90.00,0
25892,MS04470 TAMPAO BOMBA,330.00,0
25893,AL645 PALIO WEEK,162.00,0
25894,KA 1.0 3CC SABO,23.00,0
25895,IK7396A 207,5.00,0
25896,DOT 3 JURID,170.00,0
25897,DOT 4 JURID,280.00,0
25898,AJE87138,85.00,0
25899,BB1313075,23.00,0
25900,MILITEC,28.00,0
25901,FAP9121 ETORQ,120.00,0
25906,02178BRAGS,90.00,0
25907,02525BRAGF,20.00,0
25908,02370BRAGE,35.00,0
25909,05266BRAG,28.00,0
25910,02702BRAGF,28.00,0
25911,02283BRGF,35.00,0
25912,01942BRGP,28.00,0
25913,05943BRGF,53.00,0
25914,SYL2183 MILLE/FIRE,38.00,0
25915,SYL1042 A3/FOX/GOL/GOLF,15.00,0
25916,SYL1386 COROLLA 02/08,40.00,0
25917,SYL1398 COROLLA 08/14,40.00,0
25918,SYL4381 COROLLA 14/19,77.00,0
25919,SYL1405 GOL/PAR/SAV,61.00,0
25920,BPSA97175 CELTA/FIESTA/KA,88.00,0
25921,SYL209002 GOL/FOX/UP,103.00,0
25922,BPSA0137 GRAN/SIENA/NOVO UNO,33.00,0
25923,SYL207602 ARGOS/CRONOS,102.00,0
25924,SYL203011 MOBI/NOVO PALIO/UNO ECO,91.00,0
25925,SYL201711 ONIX/PRISMA,207.00,0
25926,NJH91599 PALIO/SIENA DENTES 20/22,116.00,0
25927,MS15374E IDEA ADV/PALIO WEEK,68.00,0
25928,MS15374D IDEA ADV/PALIO WEEK,104.00,0
25929,MS15450 FIESTA 1.6 11...,166.00,0
25930,MS30707 FOCUS,0.00,0
25931,MS30990 FUSION,0.00,0
25932,MS15001 FUSION 06...,0.00,0
25933,MS15444 KA/FIESTA,0.00,0
25934,MS15221 AGILE,0.00,0
25935,MS15401 VECTRA 97/12 ASTRA 99..,0.00,0
25936,MS15031 CAPTIVA 08...,0.00,0
25938,MS15198 COBALT/SPIN/ONIX,0.00,0
25939,MS15398 CORSA 93/98,0.00,0
25940,MS15403 CORSA/CELTA,0.00,0
25941,MS30314 CORSA/MONTANA,0.00,0
25942,MS15397 KADETT,0.00,0
25943,MS30260 MERIVA,0.00,0
25944,MS15037 MONTANA 11...,0.00,0
25945,MS15396 MONZA/VECTRA ATE 96,0.00,0
25946,ACCORD,0.00,0
25947,05159BRAGF,0.00,0
25948,SYL5264 ELANTRA,0.00,0
25949,PSL818,110.00,0
25950,LFR6BD,44.00,0
25951,AC30726 GOL G2 G3 G4,130.00,0
25952,U3001 MILLE/FIASA,29.00,0
25953,CO3214 GOLF,37.50,0
25954,MQ0556 C3/206,142.50,0
25955,MS04006 GOLF,105.00,0
25956,MS06026 PALIO C/BARRA,256.00,0
25957,MS07120 LOGAN/SANDERO/DUSTER,157.00,0
25959,MS07194 ZAFIRA/AGILE,28.00,0
25960,MS07247 FIESTA/ECOSPORT,60.00,0
25961,MS07271 UNO 93...,80.00,0
25962,MS10885 FORD,84.00,0
25963,MS10955 FORD PRISIONEIRO,55.50,0
25964,MS11000 FIAT,37.00,0
25965,MS11004 ANEL VW,9.00,0
25966,MS11014 FORD,9.00,0
25969,MS11017 GM,10.00,0
25970,MS11018 ORING,1.50,0
25971,MS11079 VW,12.00,0
25972,MS19101 HONDA PRISIONEIRO,12.00,0
25973,MS19102 HONDA,1.50,0
25974,MS30043 CORSA/MONTANA/MERIVA ANT BANDEJA,8.00,0
25975,M18250 DOBLO,10.00,0
25976,MS10300 KOMBI,30.00,0
25977,SYL2197 STRADA 20...,92.00,0
25978,05776BRGF,130.00,0
25979,HG31253 ARGO TRAS,25.00,0
25980,HG33109 ARGO DIAN LD,85.00,0
25981,HG33110 ARGO DIANT LE,60.00,0
25982,HG33064 DOBLO DIANT,0.00,0
25983,HG33065 DOBLO DIANT,0.00,0
25984,HG33066 DOBLO DIANT,0.00,0
25985,HG36069 DOBLO TRAS,0.00,0
25986,HG36070 DOBLO TRAS,0.00,0
25987,HG36071 DOBLO TRAS,0.00,0
25988,HG31039 PALIO TRAS,0.00,0
25989,HG31186 PALIO DIANT,0.00,0
25990,HG31208 PALIO TRAS,0.00,0
25991,HG32768 PALIO DIANT,0.00,0
25992,HG33008 PALIO DIANT,0.00,0
25993,HG33076 PALIO DIANT LE,0.00,0
25994,HG33094 PALIO DIANT,0.00,0
25995,HG41357 PALIO DINT OS,0.00,0
25996,HG41374 PALIO DIANT LD,0.00,0
25997,HG41375 PALIO DIANT LE,0.00,0
25998,5PK1741,0.00,0
25999,SE32676 UNO DIANT,0.00,0
26000,SE31142 UNO DIANT,0.00,0
26003,SE31143 UNO DIANT,58.00,0
26004,HG33062 UNO DIANT LD,0.00,0
26005,HG33063 UNO DIANT LE,0.00,0
26006,HG31102 ECOSPORT DIANT,0.00,0
26007,HG31103 ECOSPORT TRAS,0.00,0
26008,M18015 147/UNO,0.00,0
26009,MS18023 DOBLO 1.3/1.6,234.00,0
26010,MS18110 IDEA 1.4 06..,0.00,0
26011,MS18017A PALIO 96/00,0.00,0
26012,MS18147 PALIO 1.4 8V FIRE,0.00,0
26013,MS18013 PALIO 1.5/1.6 96...,0.00,0
26014,MS18012 PALIO 1.8,0.00,0
26015,MS18068 PALIO 1.6 C/ABS,0.00,0
26016,MS18120 PALIO/STRADA ETORQ,0.00,0
26017,MS18034 PALIO 1.0 1.3 1.4 FIRE,0.00,0
26018,MS18093 PUNTO 08...,0.00,0
26019,MS18048 STILO 1.8,0.00,0
26020,MS18046 STRADA 98/00 1.4 01...,0.00,0
26021,MS18117 STRADA LOCKER,0.00,0
26022,MS18091 UNO/PALIO 10..,0.00,0
26023,MS18092 UNO/GRAN SIENA 1.4 10...,0.00,0
26024,MS18016 UNO ATE 96,0.00,0
26025,MS18019 FIESTA/KA/ECO,0.00,0
26026,MS18033 FIESTA 1.4 1.8 /ECOSPORT,0.00,0
26027,MS18035 KA/FIESTA ENDURA,0.00,0
26028,MS18036 FIESTA/KA ZETEC 99...,0.00,0
26029,MS18149 FIESTA 11....,0.00,0
26030,MS18148 FOCUS 1.6 1.8 09/13,0.00,0
26031,MS18104 AGILE 1.4,0.00,0
26032,MS18152 ASTRA 95/98,0.00,0
26033,MS18044 ASTRA/ZAFIRA/VECTRA,0.00,0
26034,MS18125 COBALT 1.4,0.00,0
26035,MS18011 CORSA/CELTA/MONTANA/PRISMA,0.00,0
26036,KJH0240 CORSA/MONTANA 22 DENTES,0.00,0
26037,MS18138 CORSA/MERIVA,0.00,0
26038,MS18137 CORSA/MONTANA,0.00,0
26039,MS18127 CRUZE,95.00,0
26040,MS18010 KADETT/MONZA,0.00,0
26041,MS18126 ONIX 08 AUTOMATICO,0.00,0
26042,MS18156 SONIC 12...,0.00,0
26043,MS18064 VECTRA/CALIBRA,0.00,0
26044,MS18043 VECTRA ATE 05,0.00,0
26045,MS18051 FOX/CROSS/POLO S/ABS,0.00,0
26046,MS18028 FOX 04...,0.00,0
26047,MS18027 FOX 1.6 C/ABS,0.00,0
26048,MS18062 GOL 08...,0.00,0
26049,MS18063 GOL 1.6 08...,205.00,0
26050,MS18000 GOL/PAR/SAV,0.00,0
26051,MS18047 GOL MI 28 DENTES,0.00,0
26052,MS18066 GOL/PARATI 2.0,0.00,0
26053,MS18030 GOL/PAR/SAV GOL MI,0.00,0
26054,MS18008 SANTANA C/ABS,0.00,0
26055,MS18009 SANTANA S/ABS,0.00,0
26056,MS18131 LOGAN 08...,0.00,0
26057,MS18132 LOGAN 1.6 08...,0.00,0
26058,5W30 ACDELCO,0.00,0
26059,AR6193 VW SIMPLES,0.00,0
